Format Version,1.23,Take Name,Take 2024-04-28 07.21.25 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-28 07.21.26.203 PM,Capture Start Frame,877121,Total Frames in Take,9595,Total Exported Frames,9595,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
71,2.366667,0.033983,0.175640,-0.109704,539.385864,890.649048,267.952637
72,2.400000,0.036152,0.258374,-0.272350,539.513367,890.606689,268.028229
73,2.433333,-0.005967,0.382100,-0.131654,539.803162,890.664429,267.936920
74,2.466667,-0.037901,0.357611,-0.136588,539.744690,890.677490,267.800140
75,2.500000,-0.044108,0.362753,-0.138102,539.736877,890.663696,267.782013
76,2.533333,-0.030878,0.364949,-0.126776,539.769897,890.688049,267.852112
77,2.566667,-0.012115,0.357488,-0.120556,539.751648,890.684814,267.957642
78,2.600000,-0.017755,0.360545,-0.127947,539.754761,890.685181,267.964630
79,2.633333,-0.019833,0.362590,-0.130308,539.749451,890.693237,267.905975
80,2.666667,-0.026371,0.362450,-0.136718,539.758179,890.670654,267.810791
81,2.700000,-0.024409,0.365961,-0.134008,539.758667,890.677795,267.816650
82,2.733333,-0.021293,0.367060,-0.134631,539.755371,890.681519,267.865906
83,2.766667,-0.019124,0.361889,-0.125946,539.767456,890.689209,267.940979
84,2.800000,-0.013720,0.367157,-0.129404,539.760498,890.675049,267.931915
85,2.833333,-0.017729,0.371096,-0.136281,539.767029,890.675842,267.870880
86,2.866667,-0.031716,0.359595,-0.122905,539.757507,890.685059,267.839996
87,2.900000,-0.026091,0.362345,-0.137185,539.754822,890.681641,267.840179
88,2.933333,-0.017651,0.368380,-0.141209,539.768066,890.676697,267.874512
89,2.966667,-0.013815,0.364659,-0.126657,539.757385,890.680054,267.920868
90,3.000000,-0.019019,0.362375,-0.126382,539.762451,890.688477,267.930664
91,3.033333,-0.015787,0.361824,-0.132393,539.763428,890.684692,267.891174
92,3.066667,-0.028857,0.369148,-0.140883,539.760681,890.674438,267.814331
93,3.100000,-0.025654,0.363029,-0.138556,539.760620,890.680603,267.854340
94,3.133333,-0.017783,0.365671,-0.125708,539.756653,890.685913,267.905945
95,3.166667,0.054370,0.266644,-0.315533,539.523743,890.512695,267.913330
96,3.200000,0.066000,0.320433,-0.168076,539.629395,890.621094,267.901489
97,3.233333,0.077079,0.269540,-0.316241,539.525024,890.536621,267.980927
98,3.266667,0.054773,0.270078,-0.306973,539.527954,890.540771,268.010498
99,3.300000,0.060101,0.285151,-0.314249,539.539917,890.541931,267.937378
100,3.333333,0.064612,0.273734,-0.314300,539.528992,890.525391,267.878418
101,3.366667,0.045054,0.273923,-0.312208,539.528076,890.530579,267.926819
102,3.400000,0.051860,0.276246,-0.315627,539.546265,890.533875,267.990692
103,3.433333,0.063451,0.276138,-0.323317,539.527344,890.522034,268.005249
104,3.466667,0.058508,0.277544,-0.311325,539.532227,890.525513,267.977081
105,3.500000,0.059436,0.278403,-0.308689,539.536255,890.534607,267.918091
106,3.533333,0.050992,0.277564,-0.321097,539.524719,890.518677,267.927582
107,3.566667,0.060223,0.280167,-0.305225,539.533203,890.543091,267.924622
108,3.600000,0.067246,0.277632,-0.302677,539.533569,890.544495,267.956451
109,3.633333,0.056965,0.274429,-0.318263,539.528809,890.527893,267.997162
110,3.666667,0.054397,0.278135,-0.318932,539.527771,890.521179,267.965302
111,3.700000,0.055845,0.278541,-0.307772,539.539978,890.538025,267.902222
112,3.733333,0.056836,0.275971,-0.319918,539.526733,890.520203,267.934875
113,3.766667,0.061852,0.276728,-0.304226,539.529541,890.544067,267.927826
114,3.800000,0.056839,0.274812,-0.320670,539.528748,890.531128,267.984039
115,3.833333,0.066876,0.279634,-0.307925,539.535278,890.545837,267.961243
116,3.866667,0.051178,0.275648,-0.316181,539.525146,890.519958,267.957031
117,3.900000,0.049331,0.278444,-0.320011,539.526794,890.522339,267.926544
118,3.933333,0.062444,0.279960,-0.303774,539.532349,890.540771,267.925171
119,3.966667,0.065352,0.277455,-0.301997,539.532776,890.550720,267.952606
120,4.000000,0.062378,0.278704,-0.304438,539.533813,890.548889,267.961700
121,4.033333,0.072781,0.304243,-0.153980,539.618713,890.605469,267.902832
122,4.066667,0.058897,0.277631,-0.316582,539.528137,890.522705,267.949615
123,4.100000,0.058890,0.277044,-0.305715,539.523926,890.546692,267.923676
124,4.133333,0.063304,0.277617,-0.307874,539.529846,890.544861,267.936218
125,4.166667,0.064896,0.280428,-0.310744,539.528687,890.539124,267.923645
126,4.200000,0.074032,0.277405,-0.304656,539.531616,890.538208,267.959625
127,4.233333,0.055021,0.277102,-0.315632,539.526550,890.519348,267.940704
128,4.266667,0.053482,0.274326,-0.311778,539.530090,890.523315,267.957581
129,4.300000,0.057719,0.275834,-0.313154,539.530273,890.521729,267.948975
130,4.333333,0.064587,0.296525,-0.148226,539.611694,890.609070,267.893616
131,4.366667,0.060421,0.276259,-0.314483,539.526611,890.528809,267.978027
132,4.400000,0.058873,0.274186,-0.312498,539.530457,890.521301,267.976501
133,4.433333,0.067584,0.278595,-0.309367,539.532288,890.543518,267.935852
134,4.466667,0.058720,0.277254,-0.317543,539.521057,890.523315,267.951843
135,4.500000,0.057112,0.278540,-0.306598,539.529419,890.543457,267.921844
136,4.533333,0.047292,0.276447,-0.317977,539.528687,890.523193,267.957611
137,4.566667,0.063370,0.279246,-0.309455,539.524475,890.541199,267.930237
138,4.600000,0.056959,0.273112,-0.312378,539.525024,890.527222,267.977142
139,4.633333,0.055682,0.275251,-0.315746,539.519531,890.528259,267.960541
140,4.666667,0.067834,0.277064,-0.293487,539.522766,890.547668,267.946899
141,4.700000,0.056061,0.275080,-0.315276,539.524719,890.528381,267.968048
142,4.733333,0.054640,0.272195,-0.310981,539.524109,890.535706,267.978180
143,4.766667,0.120268,0.227800,-0.074506,539.626465,890.617920,267.878479
144,4.800000,0.114551,0.223082,-0.081225,539.634888,890.635559,267.887848
145,4.833333,0.134196,0.228217,-0.089872,539.640442,890.593018,267.873322
146,4.866667,0.114390,0.234386,-0.093208,539.633118,890.612915,267.911926
147,4.900000,0.106553,0.221967,-0.079731,539.635864,890.606384,267.886993
148,4.933333,0.117521,0.224466,-0.075188,539.635986,890.615051,267.847748
149,4.966667,0.119998,0.234436,-0.095269,539.646118,890.605957,267.842712
150,5.000000,0.122064,0.228824,-0.082442,539.641724,890.612854,267.848541
151,5.033333,0.124770,0.225002,-0.087802,539.636536,890.616333,267.886963
152,5.066667,0.123609,0.232973,-0.093269,539.645691,890.600952,267.889465
153,5.100000,0.121914,0.231762,-0.087653,539.648987,890.611572,267.853882
154,5.133333,0.105244,0.210956,-0.067502,539.649902,890.617126,267.862061
155,5.166667,0.120328,0.233563,-0.093322,539.647156,890.614929,267.845459
