Format Version,1.23,Take Name,Take 2024-04-28 07.33.03 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-28 07.33.03.876 PM,Capture Start Frame,898052,Total Frames in Take,17925,Total Exported Frames,17925,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6","9B0DB8CE057E11EFA0BCABC55148E1B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
71,2.366667,0.005314,0.096024,-0.112930,539.224976,890.591858,267.916321
72,2.400000,0.037301,0.112994,-0.136180,539.188354,890.591370,267.822571
73,2.433333,0.008767,0.093442,-0.116471,539.222778,890.588074,267.905609
74,2.466667,0.041095,0.114586,-0.145623,539.194214,890.589233,267.819427
75,2.500000,0.039218,0.117682,-0.141379,539.190369,890.600037,267.822601
76,2.533333,0.037237,0.117415,-0.141299,539.192017,890.588989,267.819977
77,2.566667,0.036666,0.114828,-0.140127,539.185120,890.598877,267.816528
78,2.600000,0.041048,0.118493,-0.140842,539.184998,890.599060,267.817596
79,2.633333,0.010538,0.091642,-0.115870,539.220764,890.580505,267.902832
80,2.666667,0.036061,0.113371,-0.134976,539.188354,890.599182,267.829773
81,2.700000,0.035049,0.115125,-0.141107,539.189941,890.603516,267.835236
82,2.733333,0.035038,0.112950,-0.136117,539.190491,890.598206,267.824127
83,2.766667,0.031003,0.112287,-0.132533,539.193298,890.608704,267.851135
84,2.800000,0.035716,0.114656,-0.137717,539.187012,890.600769,267.827393
85,2.833333,0.008964,0.095726,-0.112049,539.221741,890.586975,267.931580
86,2.866667,0.035151,0.110000,-0.134491,539.186096,890.610046,267.837646
87,2.900000,0.035277,0.113747,-0.135020,539.188965,890.600830,267.839142
88,2.933333,0.039997,0.115920,-0.145538,539.181458,890.593689,267.809021
89,2.966667,0.037031,0.114444,-0.142648,539.188354,890.594666,267.825775
90,3.000000,0.037078,0.115572,-0.146753,539.182251,890.594177,267.815155
91,3.033333,0.036096,0.114099,-0.132963,539.187805,890.603149,267.849823
92,3.066667,0.010382,0.095654,-0.120335,539.218689,890.577881,267.888184
93,3.100000,0.008048,0.095906,-0.118995,539.214539,890.579529,267.904327
94,3.133333,0.011527,0.093751,-0.117461,539.215576,890.576416,267.891174
95,3.166667,0.036765,0.117401,-0.143846,539.185547,890.589417,267.810944
96,3.200000,0.033862,0.109382,-0.128694,539.183899,890.607117,267.842438
97,3.233333,0.044295,0.114236,-0.151576,539.186401,890.592346,267.812958
98,3.266667,0.007658,0.093815,-0.115332,539.213623,890.579468,267.901367
99,3.300000,0.032942,0.116952,-0.135555,539.189636,890.603088,267.839355
100,3.333333,0.036622,0.115583,-0.148571,539.186035,890.593201,267.819519
101,3.366667,0.038423,0.115942,-0.140026,539.195435,890.601868,267.830383
102,3.400000,0.038554,0.114518,-0.144194,539.184082,890.590759,267.818176
103,3.433333,0.038654,0.113348,-0.144045,539.190552,890.595398,267.821686
104,3.466667,0.039426,0.116172,-0.142923,539.182678,890.586182,267.802734
105,3.500000,0.010699,0.097655,-0.120767,539.217651,890.574890,267.895386
106,3.533333,0.037377,0.114023,-0.138515,539.185791,890.588318,267.818085
107,3.566667,0.037478,0.115835,-0.140893,539.193481,890.601074,267.824768
108,3.600000,0.043727,0.114143,-0.149948,539.185059,890.590027,267.824066
109,3.633333,0.009507,0.096300,-0.115016,539.210632,890.577332,267.889984
110,3.666667,0.039773,0.116089,-0.145091,539.186951,890.592834,267.819733
111,3.700000,0.036206,0.114896,-0.146038,539.185242,890.591187,267.819580
112,3.733333,0.039148,0.115814,-0.143999,539.186890,890.590393,267.808105
113,3.766667,0.008950,0.093510,-0.121099,539.221802,890.579102,267.894104
114,3.800000,0.037519,0.117263,-0.145308,539.187805,890.585510,267.819031
115,3.833333,0.036646,0.110769,-0.138342,539.185913,890.593872,267.824829
116,3.866667,0.037292,0.115049,-0.144327,539.189575,890.594055,267.817261
117,3.900000,0.008319,0.089656,-0.117177,539.214539,890.581238,267.913269
118,3.933333,0.038765,0.117267,-0.146103,539.188416,890.596436,267.813507
119,3.966667,0.036807,0.113776,-0.140644,539.189026,890.593201,267.822021
120,4.000000,0.008976,0.091343,-0.118050,539.220520,890.586609,267.911041
121,4.033333,0.036656,0.113620,-0.139606,539.188599,890.590759,267.829193
122,4.066667,0.010537,0.096658,-0.117993,539.215332,890.584839,267.898499
123,4.100000,0.010996,0.091922,-0.123157,539.217224,890.578735,267.905731
124,4.133333,0.036521,0.115716,-0.140334,539.190125,890.601929,267.820923
125,4.166667,0.008525,0.092025,-0.113106,539.214294,890.588257,267.918274
126,4.200000,0.036071,0.115047,-0.142787,539.188538,890.599304,267.819733
127,4.233333,0.010819,0.097525,-0.121781,539.219360,890.579834,267.898163
128,4.266667,0.008234,0.094208,-0.112818,539.218018,890.590271,267.906738
129,4.300000,0.033367,0.115703,-0.139637,539.194031,890.607727,267.843597
130,4.333333,0.037678,0.117328,-0.145570,539.188721,890.598755,267.824921
131,4.366667,0.008942,0.094817,-0.115899,539.216003,890.585083,267.899048
132,4.400000,0.034741,0.117511,-0.141478,539.185120,890.594788,267.810181
133,4.433333,0.034708,0.113626,-0.134776,539.190002,890.598877,267.814301
134,4.466667,0.008089,0.092913,-0.116269,539.217163,890.583069,267.898773
135,4.500000,0.006199,0.094826,-0.114621,539.217163,890.587158,267.895630
136,4.533333,0.008852,0.092146,-0.114755,539.218628,890.584106,267.902954
137,4.566667,0.005542,0.094311,-0.115333,539.217773,890.592163,267.901764
138,4.600000,0.035198,0.114898,-0.137182,539.190735,890.595886,267.817841
139,4.633333,0.036908,0.117352,-0.143213,539.194031,890.608276,267.826843
140,4.666667,0.037765,0.113168,-0.134090,539.186096,890.602539,267.820831
141,4.700000,0.009138,0.098730,-0.113906,539.219116,890.591492,267.893402
142,4.733333,0.012383,0.095021,-0.120346,539.219421,890.588135,267.906036
143,4.766667,0.005653,0.097113,-0.110396,539.220032,890.594666,267.906921
144,4.800000,0.009756,0.095021,-0.118211,539.215637,890.585876,267.882660
145,4.833333,0.034112,0.118293,-0.137189,539.188660,890.602295,267.790894
146,4.866667,0.006554,0.100852,-0.116886,539.215698,890.588806,267.890564
147,4.900000,0.007094,0.095513,-0.112113,539.222778,890.604004,267.909546
148,4.933333,0.036406,0.122816,-0.142691,539.187561,890.590088,267.781006
149,4.966667,0.005768,0.092482,-0.114376,539.217529,890.592590,267.883942
150,5.000000,0.037244,0.113273,-0.142597,539.189575,890.604370,267.809937
151,5.033333,0.034703,0.116976,-0.132791,539.191833,890.613342,267.815521
152,5.066667,0.036331,0.116201,-0.130707,539.182434,890.603027,267.798218
153,5.100000,0.034661,0.117436,-0.132722,539.187561,890.608948,267.813385
154,5.133333,0.008851,0.093522,-0.112389,539.214111,890.589966,267.881104
155,5.166667,0.037426,0.116408,-0.146012,539.187866,890.601318,267.807892
156,5.200000,0.006441,0.091546,-0.111157,539.213806,890.586060,267.877106
157,5.233333,0.008514,0.095395,-0.117569,539.216125,890.593018,267.887512
158,5.266667,0.006971,0.090906,-0.119737,539.214600,890.582825,267.883972
159,5.300000,0.035680,0.113829,-0.139185,539.183899,890.597107,267.804565
