Format Version,1.23,Take Name,Take 2024-04-26 02.52.27 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-26 02.52.28.483 PM,Capture Start Frame,350553,Total Frames in Take,44143,Total Exported Frames,44143,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6","7FD4EECF03BF11EFA0BCABC55148E0B6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
70,2.333333,0.014958,-0.064113,0.026276,539.020142,890.061523,268.496796
71,2.366667,0.013625,-0.060891,0.027811,539.020325,890.065918,268.486847
72,2.400000,0.015262,-0.061315,0.023915,539.022217,890.055176,268.499023
73,2.433333,0.013263,-0.060373,0.027746,539.023865,890.065002,268.492249
74,2.466667,0.012541,-0.060213,0.025917,539.022461,890.053772,268.489899
75,2.500000,0.012293,-0.054699,0.023400,539.023376,890.060425,268.485931
76,2.533333,0.013636,-0.057132,0.028498,539.024536,890.054077,268.483948
77,2.566667,0.011914,-0.060426,0.032587,539.019714,890.062500,268.497711
78,2.600000,0.000502,-0.002006,0.008215,539.159119,890.076538,268.500641
79,2.633333,0.011252,-0.060206,0.029104,539.025940,890.060852,268.501648
80,2.666667,0.013733,-0.062033,0.029497,539.026184,890.058655,268.494690
81,2.700000,0.015111,-0.062024,0.023594,539.023865,890.055542,268.500214
82,2.733333,0.011883,-0.061641,0.026511,539.019165,890.069031,268.498871
83,2.766667,0.016632,-0.061432,0.022078,539.025085,890.051514,268.499878
84,2.800000,0.009795,-0.058038,0.027985,539.023499,890.072876,268.494202
85,2.833333,0.036859,-0.112760,0.068826,538.890320,890.015808,268.518799
86,2.866667,-0.002873,-0.001515,0.006729,539.157959,890.087158,268.489014
87,2.900000,0.006153,-0.000553,-0.004333,539.164185,890.059387,268.496460
88,2.933333,0.000800,-0.002248,0.008364,539.155090,890.085938,268.492920
89,2.966667,0.003659,0.000754,0.002859,539.162720,890.063599,268.493561
90,3.000000,0.009573,-0.057385,0.027798,539.019592,890.071106,268.483704
91,3.033333,0.000419,-0.003269,0.006320,539.161438,890.064636,268.503296
92,3.066667,-0.004944,-0.001447,0.013830,539.151794,890.092346,268.492920
